sentimen,Tweet
0,sorry la aku mmg turn off betul kalau perempuan pegi clubbing niebab aku sendiri tak pergi kau bayangkan sempit sem 
0,aku kalo ibuku ngomong jangan males begitu nanti kamu punya anak males juga dalem hat 
0,ih engga masih jabar maksud aku 
0,assalam macam mana lelaki boleh ingat jalan jauhelekoh belok2 tanpa rujuk maps even pernah pergiekali je kalau aku 
0,bodola emma tak jadi aku nak murung harini 
0,yang kangen sama aku mana nih retweet nya say 
0,aku dilahirkan di bumi ni memang untuk jaga hati semua pihakampai hati aku barai pun tak ada orang kesah hmm
0,shit susah sial muka cina semua dtg kat aku and just shoot me up with mandarin dayum boi 
0,satu je aku kalau dah fed up mmg aku fed up ah tu tak kisah la dgn sapa 2 pun 
0,hah lagi kamu tuh cari tempat yang enak jgn di kebon belakang rumah pak rw ya jelas digrebek 
0,minta ais batu je la anjir 
0,ini engga ada yang bisa aku stalk apa ya 
0,takada masa aku susah
0,kayanya aku gak pernah untung give away hmm
0,untuk kawan kawan aku yang hisap rokok tu aku sayang korang kalau boleh berhenti ye guys mungkin bukan sekarang kena 
0,nggak butuh alesan aku bisa bicara apa aja sama kamu nyaman
0,kuat sangat hantu kat rumah aku ni 
0,aku bukan orang kelantan but sometimes muak jugak aku dengan tweet macam ni be more specific la mention orang tu better ca 
0,saat kamu jauh aku jatuh pelaminanhujan 
0,kepada para suami aku nasihatkan jangan forward gambar ni kepada isteri aku baru forward tadi 
0,nampak reaction muka aku lain macam please jangan tegur takut kemurungan seharian
0,bukan aku ni feminism ke ape cume pelik bila lelaki tegur perempuan tapi still dorng punye masih tak terjaga ki 
0,bodo amat aku mah kak tik wkwkwk
0,when u so fuckin bored with u're life pgn ndlosor ndlosor aku
0,aku selalu berkorban dan rela mengorbankan perasaan demi kamu tapiemua ga ada artinya dimata kamu  
0,kamu nyindir aku yha hahaha yang aku anggep temen tuh dikit tapi kenalanku banyak gatau ya semakin dewasa circ 
0,bodo betul aku terhibur bodo ada member ceni 
0,aku suka kaler ni tapi kalau aku pakai dah boleh agak dah buruk nya macam mana 
0,hehe kenapa gitu takut aku pingsan tibatiba ya g
0,sampai sekarang do aku tertanya tanya apa faedahnya kita belajar tiup recorder masa sekolah rendah dulu 
0,kalau tak bersungguh nak jaga aku boleh je berhenti berpura2 aku boleh jaga diri aku tanpa memaksa kau kau tak perl 
0,salah satu thread yang menyusah dan menyemakkan kepala orang banyak betul pause kau 
0,me everytime my bf tell me that i'm pretty apaan sih woy najis begitu dibilang cantik jangan gt ak 
0,ex aku dulu bukak wallet aku amek duit pastu buat muka comel baby amek sikit eaaaa 
0,perkara paling aku takut bila tak sengaja terlukakan hati seseorang 
0,roommate hasut ajak makan tapi aku malas sangat nak turun cafe 
0,orang yang belum ada dalam hidup aku tolong jangan datang aku tak nak malas 
0,aku nggak pernah baik baik saja kalau lagi kangen sama kamu 
0,sedih bila aku dengan cerita dr patient aku huhu makcik nie masuk ward sebab heart attack baik sngt suka tegur aku senyu 
0,adik aku ni spesis mulut manis dgn gf tapi dengan aku mulut cam gampang geram aku 
0,kawanku bilang ke aku kau orng islam kok makan bpk kan haram dengn santai ku jawab aku juga masih suka alkohol 
0,abisnya kamu berdusta sih
0,aku murung betul laa jalan asyik pijak kain je ni omg sis tinggi pls
0,untuk manusia yang suka dengki aku buat something yang aku happy so jangan kacau okay 
0,weh kejadian memalukan kt rnr gambang aku salah masuk kereta dalam tu ada bini orang tengah gendong anak 
0,nin nun dengerin curhatan emak kamu sibuk dgn pacarmu terus yaa wkwk
0,enggan melepas hati yang satu tetapi menggoda hati yang lain kamu ini kemaruk jadi manusia 
0,mungkin malu beda sama aku udh suka ga ngaku ga cerita2
0,sama aku juga teh pengen usia segitu tapi ngga tau ya nanti gimana wkwk
0,sampai sekarang do aku tertanya tanya apa faedahnya kita belajar tiup recorder masa sekolah rendah dulu 
0,makin aku besar makin banyak perkara yang aku pendam dan tak kongsi dengan orango jangan pelik kalau aku dah tak kuat semb 
0,ingat kan dulu aku baiiiik sekali tapi semua berubah ketika arisal mengajarkan untuk dingin 
0,crush kalau nak tegur ye tegur kalau suka cakap suka daripada kau dok tengok je story aku tak pernah missebb 
0,hahahaha pastu buat2 terkejut eh dah sampai aku tumbokk muka kau kang 
0,kalau tak bersungguh nak jaga aku boleh je berhenti berpura2 aku boleh jaga diri aku tanpa memaksa kau kau tak perl 
0,kl mau jahat sama orang tuh coba pikir dulu dia pernah jahat gak sama kamu dia pernah ngecewain kamu gak dia baik kan kenapa kamu jahat 
0,cikgu lah punca aku tak suka nama sendiri uh
0,kemaren bunda cerita ada kucing kaki depannya dua di potong karna nyuri makanan di restoran ya allah ngetik ini aja mata aku panas 
0,kerumah tiba2 ngasih kue pas aku umur ke 15thn pdhl selama setahun kita ga pernah chtn dan kabar2an dan tiba2 dia dateng 
0,amin ustazah saya pening kepala me takpelah awak tulis je apa yang awak laratampai masa aku suruh hantar buku tara 
0,ngagetin asli kesel masa the nun giginya emas kalah aku
0,member dah kahwin aku crush pun tak jumpa lagi 
0,sekalipun jokowi sdh didampingi khma tetap saja dia dituduh pki jangan2 khma jg sdh difitnah sebagai 
0,her miss kan taman safari jauh yo di pasuruan aku males nganterno andrew kesana kalo taman safarinya tak undang ke ru 
0,aku dah give up seratus tahun lalu
0,salah mulu aku tuhh 
0,aku tak faham betul jenis orang malaysia yang tak reti nak sangkut balik hose tu aku geli bodoh nak pegang 
0,siapa dapat first impression macam niumpah aku ingat kau dulu sombong gila orang pun cakap kau macam sombong aku p 
0,sayang kamu ga inget aku 
0,aku ada buat salah ke 
0,penat la bukak twitter skrg gaduh pasal lgbtemua nk buat undang2 sendiri lelaki dgn perempuan gaduh pasal siapa paling 
0,kayaknya kalo nonton langsung aku pengsan
0,alalalaaaaa baru nk tunjuk kat adik aku video ngokngek koya melukis tu u u
0,aku hanya mengingkari kata hatiku saja 
0,weh aku murung seumur hidup
0,bukan aku taknak ws ibu or kakngah tapi nanti pemurah je ayaq mata aku ni lagumana ka
0,ya masak kepala2 negara ini mengecam jokowi di dpn umum iri mungkin iya 
0,masih ingat lagi tak macam mana mula mula kita kenal dulu awal nya aku tertawa dan akhirnya aku menangis 
0,kenapa sih kamu tuh 
0,sa mana pr kamu saya lupa ngerjain pak hukuman apa yg pantas buat kamu gimana kalau saya jadi pelayan hati bapak gigitkeset botsesat
0,bodola emma tak jadi aku nak murung harini 
0,hari aku mendapatkan cerita yang sangat menyentuh tentang bunuh diri teman di facebook membuka kisahnyaemoga bisa 
0,berada di dimensi ruang dan waktu yang sama bukan berarti aku dan kamu bisa bersama juga na
0,ambyar kthku astaga
0,ni mesti jenis melayan ni dah layan lelaki ni lepas tu layan lelaki lain pulak lepas tu play victim kata tak in relationshi 
0,pada masa yang sama aku tunggu aku sakit aku sayang aku berharap tapi semua tu satu pun tak dapat nak diluahkan sebab takkan siapa faham 
0,kalau tak bersungguh nak jaga aku boleh je berhenti berpura2 aku boleh jaga diri aku tanpa memaksa kau kau tak perl 
0,aku gak tanya takut kepedesan nanyanya trus malah jadi toxic lagi ntar cuma mau nitip ini aja dah 
0,aku dah malas nak kecik hati sebab benda remeh temeh ni 
0,tf charlie dah gigit bawah mata aku apa salah gue sih 
0,duh maaf aku baru on 
0,kenapa aku jenis reply chat orang cepat nak mampus sedangkan orang tu lepas sejam baru dia reply and aku boleh terima de 
0,hati aku kecewa aku sedih aku aku sorang je tahu orang lain tak tahu 
0,aku pengen nangis liat ini 
0,kenapa kurus kering sangat ni tak cukup makan ke dia tak tahu yang aku struggle gila nak tambah berat badan t 
0,paling gak suka di bohongin kaya gini kalau gak mau ya udah aku biar sama cowok lain aja yankk
0,weh kejadian memalukan kt rnr gambang aku salah masuk kereta dalam tu ada bini orang tengah gendong anak 
0,aku emoh megang kelas
0,aku menunggu dalam diam bukan krn aku tak berani bicara tapi aku takut bicaraku akan menjauhkanmu 
0,senarnye aku takut kalau pegi mana2 sorg jerr huhu
0,dorang dah freeze ah malas dah aku aku buat pun sebab parents aku 
0,takde gf pun takpe imaginary gf pun also can lepastu lama lama aku jadi gila sekian
0,kamu kalo suka sama aku bilang aja biar aku bisa jauhin kamu 
0,maafin aku belum bisa jd yg sempurna sampai saat ini 
0,dulu waktu kecil gue mikirnya gapapa sekarang jelek item dekil buluk nanti gedenya cakep sampe sekarang sudah 13928174 
0,masih ingat lagi tak macam mana mula mula kita kenal dulu awal nya aku tertawa dan akhirnya aku menangis 
0,semua sibuk aku doang yang engga gabut solo 
0,engkau merokok hembus kat public aku batuk pastu cakap aku tak respect kau as amoker cakap aku acah2 batuk nmpk la mcm 
0,sedih aku tengok lelaki kena curang haih 
0,seperti biasa aku hanya bisa menatap diam2 berharap diam2 dan memperhatikan diam2 dari kejauhan gak berani bilang hehehe 
0,orang orang kisah cintanya kayak novel apalah aku cuman kek buku tulis sidu kosong yang tulisannya practice mak 
0,kalau tak bersungguh nak jaga aku boleh je berhenti berpura2 aku boleh jaga diri aku tanpa memaksa kau kau tak perl 
0,ya jawab aja bilang ke dia gamau atau gausah hargain sedikit lah orang yang peduli sama kamu jangan cuma k 
0,siapa yg susah nmpk skrang ni aku ke kau ea 
0,jijikkk aku jijiiikkk
0,aku rindu menjadi diriku sendiri aku yang utuh 
0,jika kamu tidak berjuang utk sesuatu yg kamu inginkan jgn pula kau tangisi saat kehilangan kesempatan utk mendapatkannya
0,mangai aku rasa mahal dia bayar ni
0,merindukan waktu di mana aku bermalas malasan 
0,kau scam aku sia siapa suruh ajak pubg semalam
0,aku cuma acah acah happy je depan kawan padahal life aku sunyi sepi tinggal cengkerik je bunyi 
0,"iPhone tak mahal aku rasa Ikut market price and purchasing power negara yang guna Bagi aku Ringgit Malaysia yang rendah ,"
0,petang tadi dok lepak2 pantai lepas tu perasan ada dua awek dok tonggeng2o aku decide utk datang dekat depa tanya buat a 
0,rana meletakkan bawaannya dengan anarkis ke atas meja lalu duduk di sofa sambil melirik kiri ka 
0,kalo kamu lagi dimana mana dan itu bukan daerahmu ya coba buat ngehargain apa yang ada disana jangan sembar 
0,tak sangka ramai yang mendoakan aku dalam diam 
0,dibelakang upaya degradasi islam ada kekuatan besar yangemua mulut tidak mau menyebutnya aku kasih klu nya aja minoritas 
0,bodo betul aku terhibur bodo ada member ceni 
0,dijadiin bumbu dapur aku 
0,kalo ga diingatkan pun aku ndak nyadar kalo aku dimanfaatkan hanya sebatas ndak enak an tapi kok nglunjak begit 
0,harap aku tak termakan janji manis org lagi dah lepas ni cukuplah 
0,lucu do tadi kak cafe asal mana dik mearawak kak k cafe org mana me kuching kak k cafe ohhh org bandar 
0,kalau itu misi kamu letaklah jawatan sebagai menteri dan mp this is exactly the problem you're supposed to serve all mala 
0,aku nggak pernah baik baik saja kalau lagi kangen sama kamu 
0,bodo la aku mmg kumpul denda ke gila sem ni dari tak sah kmjp tak daftar awal kad matrik hilang dah nk dekat 10 
0,jangan terlalu menganggap rp bakal bikin kamu seneng dan bahagia di rl dunia yang gabisa kita tinggal aja gaada yang abadi 
0,aku dan adikku ingin makan marugamen udon tapi mager af gojek mahal af yaudah dengan berat hati kita keluar kosan sad 
0,di sela sela convo saat ada yang petrus biasanya cewe cewe pada jawab begini mundur kamu 
0,kalau kau abaikan aku tu kira ok lagi kalau kau tak put so much effort pun aku ok lagi but kalau kau layan orang lain 
0,diam aku tak bermakna aku akur diam aku menunggu 
0,bodola emma tak jadi aku nak murung harini 
0,hancur habis hati aku
0,aku gamau watch drama nya kalau gitu 
0,sorry wehebabusahkan kau aku tak suka bila kawan aku cakap macam ni kau kawan aku jadi tolong kau tu dah macam tan 
0,kau dah tgk episode 4 belum aku stress sbb diorg asyik keluarkan yg hasil gambar model tu cantik p 
0,jangan tanya aku aku kentang non kyut yg cuma bisa mendem rasa aja mau deket tapi takut ndak dinotis 
0,hari gini masih aja percaya mitos yang bisa menerima diriku apa adanya um helow sekarang mah dimana mana kamu pu 
0,admin tau kalo hoseok bisa nyetir tapi kenapa aku tetephock kalo hoseok bisa nyetir mpn btsarmy https 
0,24 tahun hidup baru aku tahu sebanyak ni rupanya idioms siap ikut jenis hidupan laut pulak tu 
0,iyain ajalah kasian tapi masih cantikan aku 
0,ajarin aku bahagia
0,nilah antara penyebab utama aku taknak balik ni
0,bodohnya asheeq ali ni kalau ukm kena saman duit nak bayar saman tu guna duit students ke macam nak mampus orang 
0,hmm taktahu la kenapa takut mungkin fobia pernah tengok orang kena cakar dekat muka sampai kena dalam isi tapi tak takut kal 
0,seandainya ketemu aku apa yg ingin kamu katakan kamu siapah 
0,bila dah cepat move on ni aku rasa semua benda boleh pergi mampus
0,siapa kentut atau kaki busuk mampus tak datang langsung aku nanti 
0,alasan paling cliche aku pernah dengar dari mulut seorang wanita adalah 'saya dah banyak sakitkan hati awak dan tak sanggup 
0,kepada para suami aku nasihatkan jangan forward gambar ni kepada isteri aku baru forward tadi 
0,20thn aku pengen nikah umur 23 sm orang yang gini gini gini 23thn blm ada yg nglamar 24thn si 
0,btw kemaren cuco abis ke jkt tapi aku kehabisa tiket huhu 
0,kalau kamu belum selesai dengan amanah kecil kamu ga akan dipercaya dapet amanah yang lebih besar nurist 
0,makin loner aku bila tengok benda ni 
0,jangan berharap nanti kamu jadi kecoa loh eh kecewa maksudnya 
0,jangan terlalu bergantung pada orang lain karna bayanganmu sendiri saja dapat meninggalkanmu saat kamu ada di kegelapan
0,hari ini hatiku hancur lebur dek kerana sikap anak aku sendiri anak kantoi menyamun di dobi layan diri ibu l 
0,keknya aku ga bisa ikut level up ya album aja ga onok
0,jikalau hidup kamu ditimpa berkali kali ujian jangan salahkan takdir tapi cuba check balik ada tak kamu memperdayakan hidu 
0,wah jauh ini aku barat sungai jembatan lamanya lagi diperbaiki jadi harus muter
0,demi apa emg gimana ceritanya tp kamu ga dikata2in kan 
0,pasya claim yang aku tok makan apa apa still kurus keding babi juak eh aku lom pernah rasanya post gamba ku gemok 
0,sumpah tak suka bila rasa diri jadi second choice kan best kalau ada orang yang memang tunggu aku dah lama and still 
0,mas kamu ganteng tapi ngetik email jadi imel mending kamu balik aja ke jaman kompeni bantu voc dagang rempah rempah
0,depan family dia boleh lah berlakon acah suci smpai family pun suka sgt kat dia tapi belakang family tuhan je tahu 
0,wah sama nder kmrn2 aku gt di kelingking kaki itu tuh parah bgt sampe ngelupas berdarah pdhl gapernah gitu 
0,aku nak beli memang tak sesuai ah aku tak suka kucing 
0,aku dan kisah miskinku 
0,kamu kok gitu sama aq 
0,uhh favorit gue tuh menyuruh orang untuk bahagia buat nglupain kita kok malah sedih ya aku
0,walaupun diri ini dah hancur percayalah aku cuba juga untuk membahagiakan orang sekeliling tanpa putus asa itu sahaja ya 
0,haa dengkurrrr lembap nya sel sel otak aku ni berhubung astaghfirullahalazim
0,dua hal yang tak terbatas alam semesta dan kebodohan manusia dan aku tidak yakin tentang alam semesta 
0,sorry 
0,walaupun diri ini dah hancur percayalah aku cuba juga untuk membahagiakan orang sekeliling tanpa putus asa itu sahaja ya 
0,aku nak pulang barang kau je tu pun susah gila nak balas ws ke perangai macam apa la
0,tiap pacaran harga diri aku turun turunin tuh 
0,bila diam je terus kena label kita ni sombongebenarnya aku tak sombong pun just malu and at the same time aku jaga adab juga 
0,kamu serupa kegagalan mematahkan tapi ingin terus kuperjuangkan 
0,c aku paling sikit ' 
0,kamu bebas mencibir menjelek2kan pemerintah sampai kamu nungging2 muntah2 giliran pemerintah memberi hak rakyat untu 
0,ha ah aku selalu mati awal dalam squad aku kakakakaka ternyata aku lemah 
0,ya allah serba salah aku ini 
0,orang sabah jangan kamu kasitau pulau mana yang selamat biar dorang kenak culik betul betul oleh abu sayap 
0,smlm aku menangis teruk kerana mimpikan mereka yg mengutuk menghina mengeji mengkhianati dan kejam terhadap aku direjam dlm 
0,jika kamu pikir flirting adalah hal biasa selama ini kamu salah flirting dapat menjadi sumber masalah jika pemaka 
